leg,time,lat,lng,tickLead,tickRace,distance
1,2012-01-13T03:02:19Z,-33.35665000,147.93546699,-760.0,-760.0,174.378
1,2012-01-13T03:02:29Z,-33.35666700,147.93546699,-750.0,-750.0,174.38
1,2012-01-13T03:02:39Z,-33.35666700,147.93546699,-740.0,-740.0,174.38
1,2012-01-13T03:02:49Z,-33.35668299,147.93546699,-730.0,-730.0,174.381
1,2012-01-13T03:02:59Z,-33.35668299,147.93546699,-720.0,-720.0,174.381
1,2012-01-13T03:03:09Z,-33.35669999,147.93546699,-710.0,-710.0,174.383
1,2012-01-13T03:03:19Z,-33.35669999,147.93545000,-700.0,-700.0,174.382
1,2012-01-13T03:03:29Z,-33.35669999,147.93545000,-690.0,-690.0,174.382
1,2012-01-13T03:03:40Z,-33.35671700,147.93545000,-679.0,-679.0,174.383
1,2012-01-13T03:03:50Z,-33.35669999,147.93545000,-669.0,-669.0,174.382
1,2012-01-13T03:04:00Z,-33.35669999,147.93545000,-659.0,-659.0,174.382
1,2012-01-13T03:04:10Z,-33.35669999,147.93545000,-649.0,-649.0,174.382
1,2012-01-13T03:04:20Z,-33.35668299,147.93545000,-639.0,-639.0,174.38
1,2012-01-13T03:04:30Z,-33.35668299,147.93545000,-629.0,-629.0,174.38
1,2012-01-13T03:04:40Z,-33.35669999,147.93545000,-619.0,-619.0,174.382
1,2012-01-13T03:04:50Z,-33.35669999,147.93545000,-609.0,-609.0,174.382
1,2012-01-13T03:05:00Z,-33.35669999,147.93545000,-599.0,-599.0,174.382
1,2012-01-13T03:05:10Z,-33.35668299,147.93545000,-589.0,-589.0,174.38
1,2012-01-13T03:05:20Z,-33.35668299,147.93545000,-579.0,-579.0,174.38
1,2012-01-13T03:05:30Z,-33.35668299,147.93545000,-569.0,-569.0,174.38
1,2012-01-13T03:05:40Z,-33.35668299,147.93545000,-559.0,-559.0,174.38
1,2012-01-13T03:05:50Z,-33.35668299,147.93545000,-549.0,-549.0,174.38
1,2012-01-13T03:06:00Z,-33.35668299,147.93545000,-539.0,-539.0,174.38
1,2012-01-13T03:06:10Z,-33.35668299,147.93545000,-529.0,-529.0,174.38
1,2012-01-13T03:06:20Z,-33.35666700,147.93545000,-519.0,-519.0,174.379
1,2012-01-13T03:06:30Z,-33.35666700,147.93545000,-509.0,-509.0,174.379
1,2012-01-13T03:06:41Z,-33.35666700,147.93545000,-498.0,-498.0,174.379
