leg,tickLead,tickRace,distance,area
0,-3951.0,-3951.0,174.349,0.0
0,-3821.0,-3821.0,174.347,0.0
0,-3811.0,-3811.0,174.343,0.0
0,-3791.0,-3791.0,174.342,0.0
0,-3751.0,-3751.0,174.341,0.0
0,-3741.0,-3741.0,174.337,0.0
0,-3731.0,-3731.0,174.335,0.0
0,-3721.0,-3721.0,174.334,0.0
0,-3681.0,-3681.0,174.33,0.0
0,-3670.0,-3670.0,174.245,0.0
0,-3660.0,-3660.0,174.175,0.0
0,-3650.0,-3650.0,174.149,0.0
1,-2054.0,-2054.0,174.06,0.0
1,-2044.0,-2044.0,173.923,0.0
1,-2034.0,-2034.0,173.787,0.0
1,-2024.0,-2024.0,173.66,0.0
1,-2014.0,-2014.0,173.569,0.0
1,-2004.0,-2004.0,173.442,0.0
1,-1994.0,-1994.0,173.307,0.0
1,-1984.0,-1984.0,173.164,0.0
1,-1974.0,-1974.0,173.001,0.0
1,-1964.0,-1964.0,172.845,0.0
1,-1954.0,-1954.0,172.69,0.0
1,-1944.0,-1944.0,172.543,0.0
1,-1934.0,-1934.0,172.41,0.0
1,-1924.0,-1924.0,172.27,0.0
1,-1914.0,-1914.0,172.129,0.0
1,-1904.0,-1904.0,171.985,0.0
1,-1894.0,-1894.0,171.811,0.0
1,-1884.0,-1884.0,171.626,0.0
1,-1874.0,-1874.0,171.459,0.0
1,-1864.0,-1864.0,171.296,0.0
1,-1853.0,-1853.0,171.145,0.0
1,-1843.0,-1843.0,171.038,0.0
1,-1833.0,-1833.0,170.906,0.0
1,-1823.0,-1823.0,170.791,0.0
1,-1813.0,-1813.0,170.66,0.0
1,-1803.0,-1803.0,170.615,0.0
1,-960.0,-960.0,170.526,0.0
1,-950.0,-950.0,170.409,0.0
1,-940.0,-940.0,170.306,0.0
1,-930.0,-930.0,170.18,0.0
1,-920.0,-920.0,170.02,0.0
1,-910.0,-910.0,169.863,0.0
1,-900.0,-900.0,169.703,0.0
1,-890.0,-890.0,169.539,0.0
1,-880.0,-880.0,169.45,0.0
1,-850.0,-850.0,169.373,0.0
1,-840.0,-840.0,169.25,0.0
1,-830.0,-830.0,169.123,0.0
1,-820.0,-820.0,169.122,0.0
1,-780.0,-780.0,169.093,0.0
1,-609.0,-609.0,169.017,0.0
1,-599.0,-599.0,168.895,0.0
1,-589.0,-589.0,168.841,0.0
1,-579.0,-579.0,168.792,0.0
1,-569.0,-569.0,168.702,0.0
1,-388.0,-388.0,168.666,0.0
1,-378.0,-378.0,168.495,0.0
1,-368.0,-368.0,168.32,0.0
1,-358.0,-358.0,168.156,0.0
1,-348.0,-348.0,167.997,0.0
1,-338.0,-338.0,167.849,0.0
1,-328.0,-328.0,167.709,0.0
1,-318.0,-318.0,167.573,0.0
1,-308.0,-308.0,167.442,0.0
1,-298.0,-298.0,167.316,0.0
1,-289.0,-289.0,167.195,0.0
1,-278.0,-278.0,167.048,0.0
1,-268.0,-268.0,166.906,0.0
1,-258.0,-258.0,166.754,0.0
1,-248.0,-248.0,166.612,0.0
1,-238.0,-238.0,166.484,0.0
1,-228.0,-228.0,166.331,0.0
1,-218.0,-218.0,166.185,0.0
1,-208.0,-208.0,166.043,0.0
1,-198.0,-198.0,165.9,0.0
1,-188.0,-188.0,165.753,0.0
1,-178.0,-178.0,165.594,0.0
1,-168.0,-168.0,165.412,0.0
1,-157.0,-157.0,165.23,0.0
1,-147.0,-147.0,165.083,0.0
1,-137.0,-137.0,165.016,0.0
1,-127.0,-127.0,164.921,0.0
1,-27.0,-27.0,164.902,0.0
1,34.0,34.0,164.888,0.0
1,92.0,92.0,164.877,0.0
1,103.0,103.0,164.862,0.0
1,133.0,133.0,164.79,0.0
2,454.0,454.0,164.639,4.10450267728081e-10
2,464.0,464.0,164.484,4.3020338864787576e-10
2,474.0,474.0,164.322,4.5887986859396885e-10
2,484.0,484.0,164.168,4.4499399543988363e-10
2,494.0,494.0,164.015,4.5081709445066634e-10
2,504.0,504.0,163.867,4.445040707188651e-10
2,514.0,514.0,163.702,5.049120939580313e-10
2,524.0,524.0,163.538,5.111018279559255e-10
2,534.0,534.0,163.388,4.759352721659859e-10
2,544.0,544.0,163.235,4.940865243370781e-10
2,554.0,554.0,163.093,4.665716683358043e-10
2,564.0,564.0,162.957,4.545358391680015e-10
2,574.0,574.0,162.82,4.656062425456949e-10
2,584.0,584.0,162.693,4.3878403840638006e-10
2,594.0,594.0,162.56,4.670090666269069e-10
2,604.0,604.0,162.454,3.7819065011824435e-10
2,674.0,674.0,162.381,2.9047682493960453e-10
2,685.0,685.0,162.289,3.718660023567591e-10
2,705.0,705.0,162.279,4.158730060092913e-11
2,775.0,775.0,162.274,2.2857211659605997e-11
2,785.0,785.0,162.255,8.797163921173464e-11
2,795.0,795.0,162.215,1.8752863133493643e-10
