fixIdx,time,lat,lng,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,,,,-1885.0,-1885.0,1,1,173.895,0.0
26,,,,-285.0,-285.0,26,1,173.891,0.0
27,,,,-282.0,-282.0,27,1,173.888,0.0
28,,,,-281.0,-281.0,28,1,173.886,0.0
29,,,,-280.0,-280.0,29,1,173.883,0.0
31,,,,-278.0,-278.0,31,1,173.882,0.0
35,,,,-268.0,-268.0,35,1,173.879,0.0
36,,,,-267.0,-267.0,36,1,173.877,0.0
37,,,,-263.0,-263.0,37,1,173.872,0.0
38,,,,-262.0,-262.0,38,1,173.871,0.0
384,,,,381.0,381.0,384,1,173.795,0.0
385,,,,383.0,383.0,385,1,173.767,0.0
386,,,,385.0,385.0,386,1,173.738,0.0
387,,,,387.0,387.0,387,1,173.708,0.0
388,,,,393.0,393.0,388,1,173.614,0.0
389,,,,395.0,395.0,389,1,173.587,0.0
390,,,,396.0,396.0,390,1,173.574,0.0
391,,,,397.0,397.0,391,1,173.559,0.0
392,,,,399.0,399.0,392,1,173.527,0.0
393,,,,406.0,406.0,393,1,173.415,0.0
394,,,,407.0,407.0,394,1,173.399,0.0
395,,,,409.0,409.0,395,1,173.367,0.0
396,,,,413.0,413.0,396,1,173.311,0.0
397,,,,415.0,415.0,397,1,173.284,0.0
398,,,,416.0,416.0,398,1,173.27,0.0
399,,,,418.0,418.0,399,1,173.24,0.0
400,,,,421.0,421.0,400,1,173.192,0.0
401,,,,424.0,424.0,401,1,173.146,0.0
402,,,,427.0,427.0,402,1,173.102,0.0
403,,,,429.0,429.0,403,1,173.071,0.0
404,,,,431.0,431.0,404,1,173.039,0.0
405,,,,434.0,434.0,405,1,172.994,0.0
406,,,,436.0,436.0,406,1,172.965,0.0
407,,,,439.0,439.0,407,1,172.925,0.0
408,,,,441.0,441.0,408,1,172.898,0.0
409,,,,444.0,444.0,409,1,172.859,0.0
410,,,,446.0,446.0,410,1,172.833,0.0
411,,,,451.0,451.0,411,1,172.771,0.0
412,,,,452.0,452.0,412,1,172.758,0.0
413,,,,454.0,454.0,413,1,172.734,0.0
414,,,,457.0,457.0,414,1,172.697,0.0
415,,,,465.0,465.0,415,1,172.606,0.0
416,,,,467.0,467.0,416,1,172.581,0.0
417,,,,476.0,476.0,417,1,172.483,0.0
418,,,,478.0,478.0,418,1,172.462,0.0
419,,,,479.0,479.0,419,1,172.45,0.0
420,,,,482.0,482.0,420,1,172.411,0.0
421,,,,483.0,483.0,421,1,172.398,0.0
422,,,,487.0,487.0,422,1,172.346,0.0
423,,,,492.0,492.0,423,1,172.288,0.0
424,,,,494.0,494.0,424,1,172.267,0.0
425,,,,496.0,496.0,425,1,172.247,0.0
426,,,,498.0,498.0,426,1,172.225,0.0
427,,,,500.0,500.0,427,1,172.199,0.0
428,,,,502.0,502.0,428,1,172.172,0.0
429,,,,504.0,504.0,429,1,172.144,0.0
430,,,,508.0,508.0,430,1,172.092,0.0
431,,,,510.0,510.0,431,1,172.066,0.0
432,,,,512.0,512.0,432,1,172.037,0.0
433,,,,518.0,518.0,433,1,171.958,0.0
434,,,,521.0,521.0,434,1,171.924,0.0
435,,,,523.0,523.0,435,1,171.9,0.0
436,,,,525.0,525.0,436,1,171.874,0.0
437,,,,528.0,528.0,437,1,171.838,0.0
438,,,,530.0,530.0,438,1,171.817,0.0
439,,,,532.0,532.0,439,1,171.796,0.0
440,,,,533.0,533.0,440,1,171.785,0.0
441,,,,535.0,535.0,441,1,171.76,0.0
442,,,,538.0,538.0,442,1,171.723,0.0
443,,,,539.0,539.0,443,1,171.71,0.0
444,,,,541.0,541.0,444,1,171.681,0.0
445,,,,542.0,542.0,445,1,171.667,0.0
446,,,,546.0,546.0,446,1,171.616,0.0
447,,,,548.0,548.0,447,1,171.589,0.0
448,,,,551.0,551.0,448,1,171.551,0.0
449,,,,554.0,554.0,449,1,171.527,0.0
450,,,,555.0,555.0,450,1,171.519,0.0
451,,,,557.0,557.0,451,1,171.5,0.0
452,,,,560.0,560.0,452,1,171.466,0.0
453,,,,561.0,561.0,453,1,171.456,0.0
454,,,,564.0,564.0,454,1,171.424,0.0
455,,,,565.0,565.0,455,1,171.414,0.0
456,,,,566.0,566.0,456,1,171.408,0.0
470,,,,598.0,598.0,470,1,171.39,0.0
471,,,,601.0,601.0,471,1,171.365,0.0
472,,,,602.0,602.0,472,1,171.355,0.0
473,,,,605.0,605.0,473,1,171.327,0.0
474,,,,611.0,611.0,474,1,171.269,0.0
475,,,,613.0,613.0,475,1,171.248,0.0
476,,,,614.0,614.0,476,1,171.237,0.0
477,,,,615.0,615.0,477,1,171.225,0.0
478,,,,617.0,617.0,478,1,171.201,0.0
479,,,,621.0,621.0,479,1,171.153,0.0
480,,,,622.0,622.0,480,1,171.14,0.0
481,,,,627.0,627.0,481,1,171.074,0.0
482,,,,628.0,628.0,482,1,171.061,0.0
483,,,,631.0,631.0,483,1,171.025,0.0
484,,,,632.0,632.0,484,1,171.014,0.0
485,,,,634.0,634.0,485,1,170.996,0.0
486,,,,637.0,637.0,486,1,170.974,0.0
487,,,,640.0,640.0,487,1,170.952,0.0
488,,,,643.0,643.0,488,1,170.922,0.0
489,,,,647.0,647.0,489,1,170.878,0.0
490,,,,650.0,650.0,490,1,170.846,0.0
491,,,,653.0,653.0,491,1,170.82,0.0
492,,,,654.0,654.0,492,1,170.812,0.0
493,,,,655.0,655.0,493,1,170.801,0.0
494,,,,656.0,656.0,494,1,170.79,0.0
495,,,,659.0,659.0,495,1,170.755,0.0
496,,,,664.0,664.0,496,1,170.695,0.0
497,,,,667.0,667.0,497,1,170.659,0.0
498,,,,668.0,668.0,498,1,170.648,0.0
