fixIdx,time,lat,lng,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2012-01-10T03:24:24Z,-33.25842900,147.96314700,,,,,,
2,2012-01-10T03:24:44Z,-33.25139500,147.95031600,,,,,,
3,2012-01-10T03:25:04Z,-33.24942000,147.94779100,,,,,,
4,2012-01-10T03:25:24Z,-33.24715200,147.94660800,,,,,,
5,2012-01-10T03:25:44Z,-33.24767500,147.94902600,,,,,,
6,2012-01-10T03:26:04Z,-33.24677500,147.94988400,,,,,,
7,2012-01-10T03:26:24Z,-33.24685000,147.94882000,,,,,,
8,2012-01-10T03:26:44Z,-33.24648900,147.95190100,,,,,,
9,2012-01-10T03:27:04Z,-33.24861600,147.95369800,,,,,,
10,2012-01-10T03:27:24Z,-33.24727300,147.95152200,,,,,,
11,2012-01-10T03:27:44Z,-33.24438800,147.94984900,,,,,,
12,2012-01-10T03:28:04Z,-33.24108000,147.94935800,,,,,,
13,2012-01-10T03:28:24Z,-33.23795400,147.94969500,,,,,,
14,2012-01-10T03:28:44Z,-33.23444400,147.95114300,,,,,,
15,2012-01-10T03:29:04Z,-33.23431700,147.95369000,,,,,,
16,2012-01-10T03:29:24Z,-33.23249500,147.95286300,,,,,,
17,2012-01-10T03:29:44Z,-33.23163700,147.95421200,,,,,,
18,2012-01-10T03:30:04Z,-33.23136000,147.95533000,,,,,,
19,2012-01-10T03:30:24Z,-33.23168400,147.95629900,,,,,,
20,2012-01-10T03:30:44Z,-33.23144800,147.95868700,,,,,,
21,2012-01-10T03:31:04Z,-33.22986400,147.95937200,,,,,,
22,2012-01-10T03:31:24Z,-33.23049600,147.96130900,,,,,,
23,2012-01-10T03:31:44Z,-33.22877300,147.96295100,,,,,,
24,2012-01-10T03:32:04Z,-33.22804500,147.96371500,,,,,,
25,2012-01-10T03:32:24Z,-33.22904400,147.96598900,,,,,,
26,2012-01-10T03:32:44Z,-33.22818400,147.96720000,,,,,,
27,2012-01-10T03:33:04Z,-33.22884500,147.96713200,,,,,,
28,2012-01-10T03:33:24Z,-33.22835400,147.96809600,,,,,,
29,2012-01-10T03:33:44Z,-33.22815500,147.96953800,,,,,,
30,2012-01-10T03:34:04Z,-33.22765300,147.97122200,,,,,,
31,2012-01-10T03:34:24Z,-33.22643600,147.97153900,,,,,,
32,2012-01-10T03:34:44Z,-33.22649700,147.97159000,,,,,,
33,2012-01-10T03:35:04Z,-33.22598300,147.97298200,,,,,,
34,2012-01-10T03:35:24Z,-33.22643800,147.97433600,,,,,,
35,2012-01-10T03:35:44Z,-33.22581700,147.97612500,,,,,,
36,2012-01-10T03:36:04Z,-33.22375500,147.97631600,,,,,,
37,2012-01-10T03:36:24Z,-33.22114800,147.97661000,,,,,,
38,2012-01-10T03:36:44Z,-33.22094800,147.97665300,,,,,,
39,2012-01-10T03:37:04Z,-33.22099900,147.97916200,,,,,,
40,2012-01-10T03:37:24Z,-33.21981200,147.98070600,,,,,,
41,2012-01-10T03:37:44Z,-33.21908900,147.97993200,,,,,,
42,2012-01-10T03:38:04Z,-33.21942200,147.98268100,,,,,,
43,2012-01-10T03:38:24Z,-33.21807600,147.98079000,,,,,,
44,2012-01-10T03:38:44Z,-33.21549600,147.97961700,,,,,,
45,2012-01-10T03:39:04Z,-33.21272500,147.97892300,,,,,,
46,2012-01-10T03:39:24Z,-33.20932500,147.97942300,,,,,,
47,2012-01-10T03:39:44Z,-33.20587500,147.97911900,,,,,,
48,2012-01-10T03:40:04Z,-33.20241200,147.97876900,,,,,,
49,2012-01-10T03:40:24Z,-33.19875200,147.97953300,,,,,,
50,2012-01-10T03:40:44Z,-33.19541800,147.97989600,,,,,,
51,2012-01-10T03:41:04Z,-33.19245400,147.98338300,,,,,,
52,2012-01-10T03:41:24Z,-33.19002700,147.98791400,,,,,,
53,2012-01-10T03:41:44Z,-33.19032000,147.98891800,,,,,,
54,2012-01-10T03:42:04Z,-33.19046000,147.99192000,,,,,,
55,2012-01-10T03:42:24Z,-33.18871700,147.99241200,,,,,,
