fixIdx,time,lat,lng,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2012-01-10T02:33:01Z,-33.35666700,147.93490000,,,,,,
2,2012-01-10T02:33:04Z,-33.35666700,147.93488300,,,,,,
3,2012-01-10T02:33:07Z,-33.35668300,147.93486700,,,,,,
4,2012-01-10T02:33:10Z,-33.35670000,147.93483300,,,,,,
5,2012-01-10T02:33:13Z,-33.35668300,147.93481700,,,,,,
6,2012-01-10T02:33:16Z,-33.35668300,147.93481700,,,,,,
7,2012-01-10T02:33:19Z,-33.35668300,147.93481700,,,,,,
8,2012-01-10T02:33:22Z,-33.35668300,147.93481700,,,,,,
9,2012-01-10T02:33:26Z,-33.35668300,147.93481700,,,,,,
10,2012-01-10T02:33:29Z,-33.35668300,147.93481700,,,,,,
11,2012-01-10T02:33:32Z,-33.35668300,147.93481700,,,,,,
12,2012-01-10T02:33:35Z,-33.35670000,147.93481700,,,,,,
13,2012-01-10T02:33:38Z,-33.35670000,147.93481700,,,,,,
14,2012-01-10T02:33:41Z,-33.35668300,147.93481700,,,,,,
15,2012-01-10T02:33:44Z,-33.35668300,147.93481700,,,,,,
16,2012-01-10T02:33:47Z,-33.35670000,147.93481700,,,,,,
17,2012-01-10T02:33:50Z,-33.35670000,147.93481700,,,,,,
18,2012-01-10T02:33:53Z,-33.35670000,147.93481700,,,,,,
19,2012-01-10T02:33:56Z,-33.35670000,147.93480000,,,,,,
20,2012-01-10T02:33:59Z,-33.35670000,147.93480000,,,,,,
21,2012-01-10T02:34:02Z,-33.35668300,147.93480000,,,,,,
22,2012-01-10T02:34:05Z,-33.35668300,147.93480000,,,,,,
23,2012-01-10T02:34:09Z,-33.35668300,147.93480000,,,,,,
24,2012-01-10T02:34:12Z,-33.35668300,147.93480000,,,,,,
25,2012-01-10T02:34:15Z,-33.35668300,147.93478300,,,,,,
26,2012-01-10T02:34:18Z,-33.35670000,147.93468300,,,,,,
27,2012-01-10T02:34:21Z,-33.35671700,147.93438300,,,,,,
28,2012-01-10T02:34:24Z,-33.35676700,147.93395000,,,,,,
29,2012-01-10T02:34:27Z,-33.35685000,147.93350000,,,,,,
30,2012-01-10T02:34:30Z,-33.35691700,147.93303300,,,,,,
31,2012-01-10T02:34:33Z,-33.35693300,147.93248300,,,,,,
32,2012-01-10T02:34:36Z,-33.35698300,147.93210000,,,,,,
33,2012-01-10T02:34:39Z,-33.35703300,147.93175000,,,,,,
34,2012-01-10T02:34:42Z,-33.35710000,147.93140000,,,,,,
35,2012-01-10T02:34:45Z,-33.35713300,147.93103300,,,,,,
36,2012-01-10T02:34:48Z,-33.35721700,147.93065000,,,,,,
37,2012-01-10T02:34:51Z,-33.35731700,147.93026700,,,,,,
38,2012-01-10T02:34:54Z,-33.35740000,147.92986700,,,,,,
39,2012-01-10T02:34:57Z,-33.35750000,147.92948300,,,,,,
40,2012-01-10T02:35:00Z,-33.35763300,147.92910000,,,,,,
41,2012-01-10T02:35:03Z,-33.35773300,147.92868300,,,,,,
42,2012-01-10T02:35:06Z,-33.35783300,147.92828300,,,,,,
43,2012-01-10T02:35:09Z,-33.35796700,147.92788300,,,,,,
44,2012-01-10T02:35:12Z,-33.35810000,147.92748300,,,,,,
45,2012-01-10T02:35:15Z,-33.35821700,147.92708300,,,,,,
46,2012-01-10T02:35:18Z,-33.35833300,147.92670000,,,,,,
47,2012-01-10T02:35:21Z,-33.35846700,147.92631700,,,,,,
48,2012-01-10T02:35:24Z,-33.35865000,147.92593300,,,,,,
49,2012-01-10T02:35:27Z,-33.35880000,147.92556700,,,,,,
50,2012-01-10T02:35:31Z,-33.35900000,147.92521700,,,,,,
51,2012-01-10T02:35:34Z,-33.35918300,147.92485000,,,,,,
52,2012-01-10T02:35:37Z,-33.35935000,147.92448300,,,,,,
53,2012-01-10T02:35:40Z,-33.35951700,147.92411700,,,,,,
54,2012-01-10T02:35:43Z,-33.35970000,147.92375000,,,,,,
55,2012-01-10T02:35:46Z,-33.35990000,147.92335000,,,,,,
