fixIdx,time,lat,lng,tickLead,tickRace,zoneIdx,legIdx,distance,area
1,2012-01-12T02:18:39Z,-33.36024300,147.93114600,-1665.41954782513,-1665.41954782513,1,1,201.751,
2,2012-01-12T02:19:12Z,-33.36374100,147.93099600,-1632.41954782513,-1632.41954782513,2,1,202.137,
3,2012-01-12T02:19:45Z,-33.36361200,147.92618900,-1599.41954782513,-1599.41954782513,3,1,202.085,
4,2012-01-12T02:20:06Z,-33.35998600,147.92445100,-1578.41954782513,-1578.41954782513,4,1,201.67,
5,2012-01-12T02:20:21Z,-33.35702500,147.92445100,-1563.41954782513,-1563.41954782513,5,1,201.342,
6,2012-01-12T02:21:00Z,-33.35614500,147.92633900,-1524.41954782513,-1524.41954782513,6,1,201.259,
7,2012-01-12T02:21:21Z,-33.35653100,147.92533100,-1503.41954782513,-1503.41954782513,7,1,201.294,
8,2012-01-12T02:21:45Z,-33.35380600,147.92496600,-1479.41954782513,-1479.41954782513,8,1,200.989,
9,2012-01-12T02:23:27Z,-33.34979300,147.92593200,-1377.41954782513,-1377.41954782513,9,1,200.552,
10,2012-01-12T02:23:42Z,-33.34915000,147.92451600,-1362.41954782513,-1362.41954782513,10,1,200.47,
11,2012-01-12T02:24:03Z,-33.34930000,147.92728400,-1341.41954782513,-1341.41954782513,11,1,200.508,
12,2012-01-12T02:24:36Z,-33.34668200,147.92872100,-1308.41954782513,-1308.41954782513,12,1,200.229,
13,2012-01-12T02:24:45Z,-33.34623100,147.92777700,-1299.41954782513,-1299.41954782513,13,1,200.172,
14,2012-01-12T02:24:57Z,-33.34700400,147.92831400,-1287.41954782513,-1287.41954782513,14,1,200.261,
15,2012-01-12T02:25:51Z,-33.34447200,147.92902200,-1233.41954782513,-1233.41954782513,15,1,199.987,
16,2012-01-12T02:26:36Z,-33.34279800,147.93249800,-1188.41954782513,-1188.41954782513,16,1,199.83,
17,2012-01-12T02:26:51Z,-33.34125300,147.93153200,-1173.41954782513,-1173.41954782513,17,1,199.651,
18,2012-01-12T02:27:36Z,-33.34000900,147.93342000,-1128.41954782513,-1128.41954782513,18,1,199.529,
19,2012-01-12T02:27:48Z,-33.33942900,147.93258400,-1116.41954782513,-1116.41954782513,19,1,199.457,
20,2012-01-12T02:28:00Z,-33.33947200,147.93412900,-1104.41954782513,-1104.41954782513,20,1,199.475,
21,2012-01-12T02:28:57Z,-33.33627500,147.93498700,-1047.41954782513,-1047.41954782513,21,1,199.128,
22,2012-01-12T02:29:27Z,-33.33543800,147.93732600,-1017.41954782513,-1017.41954782513,22,1,199.055,
23,2012-01-12T02:29:39Z,-33.33485900,147.93636000,-1005.41954782513,-1005.41954782513,23,1,198.983,
24,2012-01-12T02:29:57Z,-33.33522400,147.93833400,-987.41954782513,-987.41954782513,24,1,199.04,
25,2012-01-12T02:30:39Z,-33.33230500,147.93996500,-945.41954782513,-945.41954782513,25,1,198.732,
26,2012-01-12T02:31:00Z,-33.33370000,147.94065200,-924.41954782513,-924.41954782513,26,1,198.892,
27,2012-01-12T02:31:12Z,-33.33256300,147.94243300,-912.41954782513,-912.41954782513,27,1,198.782,
28,2012-01-12T02:32:06Z,-33.33187600,147.93715400,-858.41954782513,-858.41954782513,28,1,198.66,
29,2012-01-12T02:32:21Z,-33.33123200,147.93904200,-843.41954782513,-843.41954782513,29,1,198.605,
30,2012-01-12T02:32:54Z,-33.32664100,147.93977200,-810.41954782513,-810.41954782513,30,1,198.103,
31,2012-01-12T02:34:06Z,-33.31668400,147.93698200,-738.41954782513,-738.41954782513,31,1,196.976,
32,2012-01-12T02:34:42Z,-33.31458100,147.93760500,-702.41954782513,-702.41954782513,32,1,196.749,
33,2012-01-12T02:35:00Z,-33.31449500,147.93925700,-684.41954782513,-684.41954782513,33,1,196.754,
34,2012-01-12T02:35:15Z,-33.31408800,147.93771200,-669.41954782513,-669.41954782513,34,1,196.695,
35,2012-01-12T02:35:24Z,-33.31404500,147.93863500,-660.41954782513,-660.41954782513,35,1,196.699,
36,2012-01-12T02:35:39Z,-33.31280000,147.93724000,-645.41954782513,-645.41954782513,36,1,196.548,
37,2012-01-12T02:36:15Z,-33.31117000,147.93764800,-609.41954782513,-609.41954782513,37,1,196.372,
38,2012-01-12T02:36:30Z,-33.31033300,147.93887100,-594.41954782513,-594.41954782513,38,1,196.29,
39,2012-01-12T02:36:42Z,-33.31005400,147.93745500,-582.41954782513,-582.41954782513,39,1,196.246,
40,2012-01-12T02:36:54Z,-33.31054700,147.93863500,-570.41954782513,-570.41954782513,40,1,196.311,
41,2012-01-12T02:37:12Z,-33.30861600,147.93884900,-552.41954782513,-552.41954782513,41,1,196.1,
42,2012-01-12T02:37:27Z,-33.30885200,147.94007200,-537.41954782513,-537.41954782513,42,1,196.137,
43,2012-01-12T02:37:42Z,-33.30762900,147.93917100,-522.41954782513,-522.41954782513,43,1,195.993,
44,2012-01-12T02:38:00Z,-33.30672800,147.94065200,-504.41954782513,-504.41954782513,44,1,195.907,
45,2012-01-12T02:38:15Z,-33.30647000,147.93927800,-489.41954782513,-489.41954782513,45,1,195.866,
46,2012-01-12T02:38:30Z,-33.30550500,147.94073800,-474.41954782513,-474.41954782513,46,1,195.772,
47,2012-01-12T02:38:39Z,-33.30520400,147.93972900,-465.41954782513,-465.41954782513,47,1,195.73,
48,2012-01-12T02:39:27Z,-33.30505400,147.94202500,-417.41954782513,-417.41954782513,48,1,195.734,
49,2012-01-12T02:40:48Z,-33.30136300,147.93676800,-336.41954782513,-336.41954782513,49,1,195.278,
50,2012-01-12T02:41:12Z,-33.30003300,147.93880600,-312.41954782513,-312.41954782513,50,1,195.149,
51,2012-01-12T02:41:27Z,-33.29842400,147.93818400,-297.41954782513,-297.41954782513,51,1,194.966,
52,2012-01-12T02:41:45Z,-33.29938900,147.93910700,-279.41954782513,-279.41954782513,52,1,195.081,
53,2012-01-12T02:41:57Z,-33.29874600,147.94052300,-267.41954782513,-267.41954782513,53,1,195.022,
54,2012-01-12T02:42:09Z,-33.29784400,147.93938600,-255.41954782513,-255.41954782513,54,1,194.912,
55,2012-01-12T02:42:33Z,-33.29846700,147.94131700,-231.41954782513,-231.41954782513,55,1,194.999,
56,2012-01-12T02:42:57Z,-33.29597800,147.93966500,-207.41954782513,-207.41954782513,56,1,194.708,
57,2012-01-12T02:43:27Z,-33.29803700,147.94163900,-177.41954782513,-177.41954782513,57,1,194.954,
58,2012-01-12T02:43:36Z,-33.29687900,147.94213200,-168.41954782513,-168.41954782513,58,1,194.831,
59,2012-01-12T02:43:48Z,-33.29687900,147.94073800,-156.41954782513,-156.41954782513,59,1,194.818,
60,2012-01-12T02:44:09Z,-33.29599900,147.94219700,-135.41954782513,-135.41954782513,60,1,194.734,
61,2012-01-12T02:44:24Z,-33.29526900,147.94037300,-120.41954782513,-120.41954782513,61,1,194.636,
62,2012-01-12T02:44:51Z,-33.29496900,147.94311900,-93.41954782513,-93.41954782513,62,1,194.628,
63,2012-01-12T02:45:00Z,-33.29353100,147.94262600,-84.41954782513,-84.41954782513,63,1,194.465,
64,2012-01-12T02:45:15Z,-33.29374600,147.94110200,-69.41954782513,-69.41954782513,64,1,194.474,
65,2012-01-12T02:45:30Z,-33.29314500,147.94273300,-54.41954782513,-54.41954782513,65,1,194.423,
66,2012-01-12T02:46:06Z,-33.29093500,147.94131700,-18.41954782513,-18.41954782513,66,1,194.165,
67,2012-01-12T02:46:21Z,-33.28962600,147.94206800,-3.41954782513,-3.41954782513,67,1,194.027,
68,2012-01-12T02:46:33Z,-33.28977600,147.94080200,8.58045217487,8.58045217487,68,1,194.032,
69,2012-01-12T02:46:48Z,-33.28902500,147.94228200,23.58045217487,23.58045217487,69,1,193.963,
70,2012-01-12T02:46:57Z,-33.28814500,147.94133800,32.58045217487,32.58045217487,70,1,193.857,
71,2012-01-12T02:47:57Z,-33.29254400,147.94535100,92.58045217487,92.58045217487,71,1,194.381,
72,2012-01-12T02:48:30Z,-33.29423900,147.95009300,125.58045217487,125.58045217487,72,1,194.615,
73,2012-01-12T02:48:57Z,-33.29355300,147.95215300,152.58045217487,152.58045217487,73,1,194.559,
74,2012-01-12T02:49:09Z,-33.29252300,147.95129500,164.58045217487,164.58045217487,74,1,194.437,
75,2012-01-12T02:49:21Z,-33.29361700,147.95133800,176.58045217487,176.58045217487,75,1,194.558,
76,2012-01-12T02:49:30Z,-33.29314500,147.95268900,185.58045217487,185.58045217487,76,1,194.519,
77,2012-01-12T02:49:39Z,-33.29215800,147.95221700,194.58045217487,194.58045217487,77,1,194.406,
78,2012-01-12T02:49:54Z,-33.29318800,147.95108000,209.58045217487,209.58045217487,78,1,194.508,
