fixIdx,legIdx,zoneIdx,tickLead,tickRace,time,lat,lng,alt,togo
1,0,1,-1829.843249218136,-1829.843249218136,2012-01-05T02:22:35Z,-33.36108300,147.93108300,244.00,133.486
2,1,1,-1826.843249218136,-1826.843249218136,2012-01-05T02:22:38Z,-33.36090000,147.93053300,245.00,133.507
3,1,2,-1823.843249218136,-1823.843249218136,2012-01-05T02:22:41Z,-33.36071700,147.92996700,247.00,133.529
4,1,3,-1820.843249218136,-1820.843249218136,2012-01-05T02:22:44Z,-33.36055000,147.92946700,250.00,133.549
5,1,4,-1817.843249218136,-1817.843249218136,2012-01-05T02:22:47Z,-33.36033300,147.92896700,254.00,133.574
6,1,5,-1814.843249218136,-1814.843249218136,2012-01-05T02:22:50Z,-33.36013300,147.92846700,258.00,133.597
7,1,6,-1811.843249218136,-1811.843249218136,2012-01-05T02:22:53Z,-33.35990000,147.92795000,262.00,133.624
8,1,7,-1808.843249218136,-1808.843249218136,2012-01-05T02:22:56Z,-33.35965000,147.92745000,267.00,133.653
9,1,8,-1805.843249218136,-1805.843249218136,2012-01-05T02:22:59Z,-33.35941700,147.92695000,272.00,133.68
10,1,9,-1802.843249218136,-1802.843249218136,2012-01-05T02:23:02Z,-33.35918300,147.92643300,277.00,133.708
11,1,10,-1799.843249218136,-1799.843249218136,2012-01-05T02:23:05Z,-33.35900000,147.92585000,282.00,133.73
12,1,11,-1796.843249218136,-1796.843249218136,2012-01-05T02:23:08Z,-33.35880000,147.92525000,288.00,133.754
13,1,12,-1793.843249218136,-1793.843249218136,2012-01-05T02:23:11Z,-33.35863300,147.92466700,294.00,133.774
14,1,13,-1790.843249218136,-1790.843249218136,2012-01-05T02:23:14Z,-33.35841700,147.92408300,301.00,133.8
15,1,14,-1787.843249218136,-1787.843249218136,2012-01-05T02:23:17Z,-33.35816700,147.92353300,308.00,133.829
16,1,15,-1784.843249218136,-1784.843249218136,2012-01-05T02:23:20Z,-33.35793300,147.92300000,317.00,133.857
17,1,16,-1781.843249218136,-1781.843249218136,2012-01-05T02:23:23Z,-33.35770000,147.92246700,326.00,133.884
18,1,17,-1778.843249218136,-1778.843249218136,2012-01-05T02:23:26Z,-33.35746700,147.92190000,336.00,133.912
19,1,18,-1775.843249218136,-1775.843249218136,2012-01-05T02:23:29Z,-33.35726700,147.92131700,347.00,133.936
20,1,19,-1772.843249218136,-1772.843249218136,2012-01-05T02:23:32Z,-33.35708300,147.92078300,358.00,133.959
21,1,20,-1769.843249218136,-1769.843249218136,2012-01-05T02:23:35Z,-33.35686700,147.92030000,368.00,133.984
22,1,21,-1766.843249218136,-1766.843249218136,2012-01-05T02:23:38Z,-33.35658300,147.91983300,378.00,134.018
23,1,22,-1763.843249218136,-1763.843249218136,2012-01-05T02:23:41Z,-33.35631700,147.91926700,388.00,134.049
24,1,23,-1760.843249218136,-1760.843249218136,2012-01-05T02:23:44Z,-33.35615000,147.91868300,397.00,134.07
25,1,24,-1757.843249218136,-1757.843249218136,2012-01-05T02:23:47Z,-33.35613300,147.91811700,406.00,134.074
26,1,25,-1754.843249218136,-1754.843249218136,2012-01-05T02:23:50Z,-33.35621700,147.91755000,414.00,134.067
27,1,26,-1751.843249218136,-1751.843249218136,2012-01-05T02:23:53Z,-33.35641700,147.91701700,422.00,134.047
28,1,27,-1748.843249218136,-1748.843249218136,2012-01-05T02:23:56Z,-33.35671700,147.91660000,431.00,134.015
29,1,28,-1745.843249218136,-1745.843249218136,2012-01-05T02:23:59Z,-33.35703300,147.91625000,440.00,133.982
30,1,29,-1742.843249218136,-1742.843249218136,2012-01-05T02:24:02Z,-33.35736700,147.91595000,450.00,133.946
31,1,30,-1739.843249218136,-1739.843249218136,2012-01-05T02:24:05Z,-33.35776700,147.91565000,459.00,133.903
32,1,31,-1736.843249218136,-1736.843249218136,2012-01-05T02:24:08Z,-33.35820000,147.91538300,468.00,133.856
33,1,32,-1733.843249218136,-1733.843249218136,2012-01-05T02:24:11Z,-33.35861700,147.91521700,477.00,133.81
34,1,33,-1730.843249218136,-1730.843249218136,2012-01-05T02:24:14Z,-33.35910000,147.91511700,486.00,133.757
35,1,34,-1727.843249218136,-1727.843249218136,2012-01-05T02:24:17Z,-33.35960000,147.91506700,494.00,133.702
